generic,disease,min_age_d,max_age_d,min_age_m,max_age_m,min_age_y,max_age_y,min_weight,max_weight,min_dose_dw_mg,max_dose_dw_mg,min_dose_dw_iu,max_dose_dw_iu,limit_mg,limit_iu,min_dose_dd_mg,max_dose_dd_mg,min_dose_dd_iu,max_dose_dd_iu,route
Linezolid,Nosocomial Pneumonia,8.0,999.0,0.0,999.0,0.0,11.0,0.0,999.0,30.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IV
Linezolid,Nosocomial Pneumonia,1.0,7.0,0.0,999.0,0.0,999.0,0.0,999.0,20.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IV
Linezolid,Nosocomial Pneumonia,8.0,999.0,0.0,999.0,0.0,11.0,0.0,999.0,30.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PO
Linezolid,Nosocomial Pneumonia,1.0,7.0,0.0,999.0,0.0,999.0,0.0,999.0,20.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PO
Linezolid,Pneumonia,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,2400.0,0.0,0.0,IV
Linezolid,Pneumonia,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,2400.0,0.0,0.0,PO
Linezolid,Pneumonia,8.0,999.0,0.0,999.0,0.0,11.0,0.0,999.0,30.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IV
Linezolid,Pneumonia,1.0,7.0,0.0,999.0,0.0,999.0,0.0,999.0,20.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IV
Linezolid,Pneumonia,8.0,999.0,0.0,999.0,0.0,11.0,0.0,999.0,30.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PO
Linezolid,Pneumonia,1.0,7.0,0.0,999.0,0.0,999.0,0.0,999.0,20.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PO
Linezolid,Skin and Structure Infection,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,1200.0,0.0,0.0,IV
Linezolid,Skin and Structure Infection,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,1200.0,0.0,0.0,PO
Linezolid,Skin and Structure Infection,8.0,999.0,0.0,999.0,0.0,11.0,0.0,999.0,30.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IV
Linezolid,Skin and Structure Infection,1.0,7.0,0.0,999.0,0.0,999.0,0.0,999.0,20.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IV
Linezolid,Skin and Structure Infection,8.0,999.0,0.0,999.0,0.0,11.0,0.0,999.0,30.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PO
Linezolid,Skin and Structure Infection,1.0,7.0,0.0,999.0,0.0,999.0,0.0,999.0,20.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PO
Lomefloxacin,Bronchitis,0.0,999.0,0.0,999.0,18.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,800.0,0.0,0.0,PO
Lomefloxacin,Cystitis,0.0,999.0,0.0,999.0,18.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,800.0,0.0,0.0,PO
Lomefloxacin,Prostatitis,0.0,999.0,0.0,999.0,18.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,800.0,0.0,0.0,PO
Lomefloxacin,Salmonella Enteric Fever,0.0,999.0,0.0,999.0,18.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,800.0,0.0,0.0,PO
Lomefloxacin,Salmonella Gastroenteritis,0.0,999.0,0.0,999.0,18.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,800.0,0.0,0.0,PO
Lomefloxacin,Shigellosis,0.0,999.0,0.0,999.0,18.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,800.0,0.0,0.0,PO
Lomefloxacin,Transurethral Prostatectomy,0.0,999.0,0.0,999.0,18.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,800.0,0.0,0.0,PO
Lomefloxacin,Urinary Tract Infection,0.0,999.0,0.0,999.0,18.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,800.0,0.0,0.0,PO
lsoniazid,Mycobacterium kansasii,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,5.0,10.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,PO
lsoniazid,Tuberculosis - Active,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,5.0,10.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,IM
lsoniazid,Tuberculosis - Active,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,5.0,10.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,IV
lsoniazid,Tuberculosis - Active,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,5.0,10.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,PO
lsoniazid,Tuberculosis - Active,0.0,999.0,1.0,999.0,0.0,11.0,0.0,999.0,10.0,15.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,IM
lsoniazid,Tuberculosis - Active,0.0,999.0,1.0,999.0,0.0,11.0,0.0,999.0,10.0,15.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,PO
lsoniazid,Tuberculosis - Extrapulmonary,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,5.0,10.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,IM
lsoniazid,Tuberculosis - Extrapulmonary,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,5.0,10.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,IV
lsoniazid,Tuberculosis - Extrapulmonary,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,5.0,10.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,PO
lsoniazid,Tuberculosis - Extrapulmonary,0.0,999.0,1.0,999.0,0.0,11.0,0.0,999.0,10.0,15.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,IM
lsoniazid,Tuberculosis - Extrapulmonary,0.0,999.0,1.0,999.0,0.0,11.0,0.0,999.0,10.0,15.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,PO
lsoniazid,Tuberculosis - Latent,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,5.0,10.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,IM
lsoniazid,Tuberculosis - Latent,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,5.0,10.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,IV
lsoniazid,Tuberculosis - Latent,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,10.0,20.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,PO
lsoniazid,Tuberculosis - Latent,0.0,999.0,1.0,999.0,0.0,11.0,0.0,999.0,10.0,15.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,IM
lsoniazid,Tuberculosis - Latent,0.0,999.0,1.0,999.0,0.0,11.0,0.0,999.0,10.0,15.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,PO
lsoniazid,Tuberculosis - Prophylaxis,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,600.0,0.0,0.0,PO
lsoniazid,Tuberculosis - Prophylaxis,0.0,999.0,1.0,999.0,0.0,11.0,0.0,999.0,10.0,15.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,IM
lsoniazid,Tuberculosis - Prophylaxis,0.0,999.0,1.0,999.0,0.0,11.0,0.0,999.0,10.0,15.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,PO
lsoniazid,Tuberculous Meningitis,0.0,999.0,1.0,999.0,0.0,11.0,0.0,999.0,10.0,15.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,IM
lsoniazid,Tuberculous Meningitis,0.0,999.0,1.0,999.0,0.0,11.0,0.0,999.0,10.0,15.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,PO
Lymecycline,Bronchitis,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,408.0,812.0,0.0,0.0,PO
Lymecycline,Intraabdominal Infection,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,408.0,812.0,0.0,0.0,PO
Lymecycline,Sinusitis,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,408.0,812.0,0.0,0.0,PO
Lymecycline,Skin or Soft Tissue Infection,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,408.0,812.0,0.0,0.0,PO
Lymecycline,Trachoma,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,408.0,812.0,0.0,0.0,PO
Meropenem,Intraabdominal Infection,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,4000.0,0.0,0.0,IV
Meropenem,Intraabdominal Infection,0.0,999.0,3.0,999.0,0.0,11.0,0.0,999.0,60.0,80.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,IV
Meropenem,Meningitis,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,6000.0,8000.0,0.0,0.0,IV
Meropenem,Meningitis,0.0,999.0,3.0,999.0,0.0,11.0,0.0,999.0,120.0,140.0,0.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0,IV
Meropenem,Nosocomial Pneumonia,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,4000.0,0.0,0.0,IV
Meropenem,Skin and Structure Infection,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,2000.0,0.0,0.0,IV
Meropenem,Skin and Structure Infection,0.0,999.0,3.0,999.0,0.0,11.0,0.0,999.0,30.0,40.0,0.0,0.0,1500.0,0.0,0.0,0.0,0.0,0.0,IV
Metronidazole,Amebiasis,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,2250.0,0.0,0.0,PO
Metronidazole,Amebiasis,0.0,999.0,1.0,999.0,0.0,11.0,0.0,999.0,35.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PO
Metronidazole,Bacterial Infection,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,15.0,30.0,0.0,0.0,4000.0,0.0,0.0,0.0,0.0,0.0,IV
Metronidazole,Bacterial Infection,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,15.0,30.0,0.0,0.0,4000.0,0.0,0.0,0.0,0.0,0.0,PO
Metronidazole,Bacterial Infection,0.0,999.0,1.0,999.0,0.0,11.0,0.0,999.0,22.5,40.0,0.0,0.0,4000.0,0.0,0.0,0.0,0.0,0.0,IV
Metronidazole,Bacterial Infection,1.0,29.0,0.0,999.0,0.0,999.0,0.0,999.0,15.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IV
Metronidazole,Bacterial Infection,0.0,999.0,1.0,999.0,0.0,11.0,0.0,999.0,15.0,50.0,0.0,0.0,2250.0,0.0,0.0,0.0,0.0,0.0,PO
Metronidazole,Bacterial Vaginosis,0.0,999.0,0.0,999.0,12.0,18.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,0.0,0.0,PO
Metronidazole,Bacterial Vaginosis,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,750.0,1500.0,0.0,0.0,PO
Metronidazole,Bacterial Vaginosis,0.0,999.0,1.0,999.0,0.0,11.0,0.0,999.0,15.0,25.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,PO
Metronidazole,Bacterial Vaginosis,0.0,999.0,1.0,999.0,0.0,11.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,0.0,0.0,PO
Metronidazole,Balantidium coli,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,2250.0,0.0,0.0,PO
Metronidazole,Balantidium coli,0.0,999.0,1.0,999.0,0.0,11.0,0.0,999.0,35.0,50.0,0.0,0.0,1500.0,0.0,0.0,0.0,0.0,0.0,PO
Metronidazole,Bone and Joint Infection,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,15.0,30.0,0.0,0.0,4000.0,0.0,0.0,0.0,0.0,0.0,IV
Metronidazole,Bone and Joint Infection,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,15.0,30.0,0.0,0.0,4000.0,0.0,0.0,0.0,0.0,0.0,PO
Metronidazole,Dientamoeba fragilis,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,2250.0,0.0,0.0,PO
Metronidazole,Dientamoeba fragilis,0.0,999.0,1.0,999.0,0.0,11.0,0.0,999.0,35.0,50.0,0.0,0.0,1500.0,0.0,0.0,0.0,0.0,0.0,PO
Metronidazole,Giardiasis,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,750.0,1000.0,0.0,0.0,PO
Metronidazole,Giardiasis,0.0,999.0,1.0,999.0,0.0,11.0,0.0,999.0,15.0,20.0,0.0,0.0,750.0,0.0,0.0,0.0,0.0,0.0,PO
Metronidazole,Helicobacter pylori Infection,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2000.0,0.0,0.0,PO
Metronidazole,Intraabdominal Infection,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,15.0,30.0,0.0,0.0,4000.0,0.0,0.0,0.0,0.0,0.0,IV
Metronidazole,Intraabdominal Infection,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,15.0,30.0,0.0,0.0,4000.0,0.0,0.0,0.0,0.0,0.0,PO
Metronidazole,Intraabdominal Infection,0.0,999.0,1.0,999.0,0.0,11.0,0.0,999.0,30.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IV
Metronidazole,Liver Abscess,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,15.0,30.0,0.0,0.0,4000.0,0.0,0.0,0.0,0.0,0.0,IV
Metronidazole,Liver Abscess,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,15.0,30.0,0.0,0.0,4000.0,0.0,0.0,0.0,0.0,0.0,PO
Metronidazole,Meningitis,0.0,999.0,3.0,999.0,0.0,11.0,0.0,999.0,120.0,140.0,0.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0,IV
Metronidazole,Nongonococcal Urethritis,0.0,999.0,0.0,999.0,12.0,18.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,3000.0,0.0,0.0,PO
Metronidazole,Nongonococcal Urethritis,0.0,999.0,0.0,999.0,18.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,3000.0,0.0,0.0,PO
Metronidazole,Nongonococcal Urethritis,0.0,999.0,1.0,999.0,0.0,11.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,3000.0,0.0,0.0,PO
Metronidazole,Osteomyelitis,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,15.0,30.0,0.0,0.0,4000.0,0.0,0.0,0.0,0.0,0.0,IV
Metronidazole,Osteomyelitis,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,15.0,30.0,0.0,0.0,4000.0,0.0,0.0,0.0,0.0,0.0,PO
Metronidazole,Pelvic Inflammatory Disease,0.0,999.0,0.0,999.0,12.0,18.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,0.0,0.0,PO
Metronidazole,Pelvic Inflammatory Disease,0.0,999.0,0.0,999.0,18.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,0.0,0.0,PO
Metronidazole,Peritonitis,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,15.0,30.0,0.0,0.0,4000.0,0.0,0.0,0.0,0.0,0.0,IV
Metronidazole,Peritonitis,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,15.0,30.0,0.0,0.0,4000.0,0.0,0.0,0.0,0.0,0.0,PO
Metronidazole,Pseudomembranous Colitis,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,2000.0,0.0,0.0,IV
Metronidazole,Pseudomembranous Colitis,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,2000.0,0.0,0.0,PO
Metronidazole,Pseudomembranous Colitis,0.0,999.0,1.0,999.0,0.0,11.0,0.0,999.0,30.0,37.5,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,PO
Metronidazole,Skin and Structure Infection,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,15.0,30.0,0.0,0.0,4000.0,0.0,0.0,0.0,0.0,0.0,IV
Metronidazole,Skin and Structure Infection,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,15.0,30.0,0.0,0.0,4000.0,0.0,0.0,0.0,0.0,0.0,PO
Metronidazole,Skin and Structure Infection,0.0,999.0,1.0,999.0,0.0,11.0,0.0,999.0,30.0,37.5,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,PO
Metronidazole,Skin or Soft Tissue Infection,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,15.0,30.0,0.0,0.0,4000.0,0.0,0.0,0.0,0.0,0.0,IV
Metronidazole,Skin or Soft Tissue Infection,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,15.0,30.0,0.0,0.0,4000.0,0.0,0.0,0.0,0.0,0.0,PO
Metronidazole,Skin or Soft Tissue Infection,0.0,999.0,1.0,999.0,0.0,11.0,0.0,999.0,30.0,37.5,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,PO
Metronidazole,STD Prophylaxis,0.0,999.0,0.0,999.0,12.0,18.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,3000.0,0.0,0.0,PO
Metronidazole,STD Prophylaxis,0.0,999.0,0.0,999.0,18.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,3000.0,0.0,0.0,PO
Metronidazole,Surgical Prophylaxis,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,7.5,15.0,0.0,0.0,4000.0,0.0,0.0,0.0,0.0,0.0,IV
Metronidazole,Surgical Prophylaxis,1.0,29.0,0.0,999.0,0.0,999.0,0.0,999.0,7.5,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IV
Metronidazole,Surgical Prophylaxis,1.0,29.0,0.0,999.0,0.0,999.0,0.0,999.0,15.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IV
Metronidazole,Surgical Prophylaxis,0.0,999.0,1.0,999.0,0.0,11.0,0.0,999.0,15.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IV
Metronidazole,Trichomoniasis,0.0,999.0,0.0,999.0,12.0,18.0,39.6,999.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,3000.0,0.0,0.0,PO
Metronidazole,Trichomoniasis,0.0,999.0,0.0,999.0,18.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,750.0,2000.0,0.0,0.0,PO
Metronidazole,Trichomoniasis,0.0,999.0,1.0,999.0,0.0,11.0,0.0,39.5,45.0,60.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,PO
Metronidazole,Trichomoniasis,0.0,999.0,1.0,999.0,0.0,11.0,39.6,999.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,3000.0,0.0,0.0,PO
Metronidazole,Wound Infection,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,15.0,30.0,0.0,0.0,4000.0,0.0,0.0,0.0,0.0,0.0,IV
Metronidazole,Wound Infection,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,15.0,30.0,0.0,0.0,4000.0,0.0,0.0,0.0,0.0,0.0,PO
Moxifloxacin,Anthrax Prophylaxis,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,800.0,0.0,0.0,IV
Moxifloxacin,Anthrax Prophylaxis,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,800.0,0.0,0.0,PO
Moxifloxacin,Bronchitis,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,800.0,0.0,0.0,IV
Moxifloxacin,Bronchitis,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,800.0,0.0,0.0,PO
Moxifloxacin,Cutaneous Bacillus anthracis,0.0,999.0,0.0,999.0,2.0,5.0,0.0,999.0,10.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IV
Moxifloxacin,Cutaneous Bacillus anthracis,0.0,999.0,0.0,999.0,6.0,11.0,0.0,999.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IV
Moxifloxacin,Cutaneous Bacillus anthracis,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,800.0,0.0,0.0,IV
Moxifloxacin,Cutaneous Bacillus anthracis,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,800.0,0.0,0.0,PO
Moxifloxacin,Cutaneous Bacillus anthracis,0.0,999.0,3.0,999.0,0.0,2.0,0.0,999.0,12.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IV
Moxifloxacin,Cutaneous Bacillus anthracis,1.0,29.0,0.0,999.0,0.0,999.0,0.0,999.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IV
Moxifloxacin,Inhalation Bacillus anthracis,0.0,999.0,0.0,999.0,2.0,5.0,0.0,999.0,10.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IV
Moxifloxacin,Inhalation Bacillus anthracis,0.0,999.0,0.0,999.0,6.0,11.0,0.0,999.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IV
Moxifloxacin,Inhalation Bacillus anthracis,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,800.0,0.0,0.0,IV
Moxifloxacin,Inhalation Bacillus anthracis,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,800.0,0.0,0.0,PO
Moxifloxacin,Inhalation Bacillus anthracis,0.0,999.0,3.0,999.0,0.0,2.0,0.0,999.0,12.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IV
Moxifloxacin,Intraabdominal Infection,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,800.0,0.0,0.0,IV
Moxifloxacin,Intraabdominal Infection,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,800.0,0.0,0.0,PO
Moxifloxacin,Plague,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,800.0,0.0,0.0,IV
Moxifloxacin,Plague,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,800.0,0.0,0.0,PO
Moxifloxacin,Plague Prophylaxis,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,800.0,0.0,0.0,IV
Moxifloxacin,Plague Prophylaxis,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,800.0,0.0,0.0,PO
Moxifloxacin,Pneumonia,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,800.0,0.0,0.0,IV
Moxifloxacin,Pneumonia,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,800.0,0.0,0.0,PO
Moxifloxacin,Sinusitis,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,800.0,0.0,0.0,IV
Moxifloxacin,Sinusitis,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,800.0,0.0,0.0,PO
Moxifloxacin,Skin and Structure Infection,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,800.0,0.0,0.0,IV
Moxifloxacin,Skin and Structure Infection,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,800.0,0.0,0.0,PO
Moxifloxacin,Skin or Soft Tissue Infection,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,800.0,0.0,0.0,IV
Moxifloxacin,Skin or Soft Tissue Infection,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,800.0,0.0,0.0,PO
Moxifloxacin,Surgical Prophylaxis,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,800.0,0.0,0.0,IV
Moxifloxacin,Surgical Prophylaxis,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,800.0,0.0,0.0,PO
Moxifloxacin,Tuberculosis - Active,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,800.0,0.0,0.0,IV
Moxifloxacin,Tuberculosis - Active,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,800.0,0.0,0.0,PO
Nalidixic Acid,Urinary Tract Infection,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,4000.0,0.0,0.0,PO
